0,0.715311527252
50,0.79452419281
100,0.689867973328
150,0.734808444977
200,0.673352241516
250,0.70915222168
300,0.698385715485
350,0.712296009064
400,0.711811065674
450,0.696205615997
500,0.730499744415
550,0.694893836975
600,0.70266866684
650,0.68381690979
700,0.654246807098
750,0.699140071869
800,0.703586578369
850,0.689300537109
900,0.689203739166
950,0.69838142395
1000,0.687564373016
1050,0.692122459412
1100,0.690574645996
1150,0.716264724731
1200,0.669440746307
1250,0.676746368408
1300,0.68200969696
1350,0.703845024109
1400,0.69114780426
1450,0.687928199768
1500,0.681001186371
1550,0.683597564697
1600,0.694420814514
1650,0.681312561035
1700,0.712776184082
1750,0.703597068787
1800,0.654375076294
1850,0.689266204834
1900,0.706833362579
1950,0.67921257019
2000,0.675275325775
2050,0.665403366089
2100,0.711801528931
2150,0.678664207458
2200,0.705063819885
2250,0.771298885345
2300,0.698035240173
2350,0.727651596069
2400,0.722557067871
2450,0.739382743835
2500,0.662318706512
2550,0.669439315796
2600,0.723686218262
2650,0.683901309967
2700,0.658958435059
2750,0.716669559479
2800,0.677055358887
2850,0.639461040497
2900,0.655898094177
2950,0.5916056633
3000,0.667263031006
3050,0.633838653564
3100,0.535384178162
3150,0.655500888824
3200,0.713125228882
3250,0.648721218109
3300,0.577708721161
3350,0.556747436523
3400,0.543949604034
3450,0.64469575882
3500,0.521505355835
3550,0.569003582001
3600,0.679015159607
3650,0.661688804626
3700,0.545038223267
3750,0.516618728638
3800,0.555746555328
3850,0.584824085236
3900,0.388458251953
3950,0.633725166321
4000,0.538656234741
4050,0.551434516907
4100,0.586818695068
4150,0.638898849487
4200,0.466578006744
4250,0.455863952637
4300,0.585217952728
4350,0.503434658051
4400,0.343996047974
4450,0.399402618408
4500,0.470774650574
4550,0.311534881592
4600,0.224696159363
4650,0.442126750946
4700,0.474127292633
4750,0.520702838898
4800,0.53115272522
4850,0.513540744781
4900,0.277192115784
4950,0.220783233643
5000,0.500240802765
5050,0.346081733704
5100,0.15819311142
5150,0.18717622757
5200,0.374367713928
5250,0.292181968689
5300,0.397078037262
5350,0.359635353088
5400,0.273569583893
5450,0.227832794189
5500,0.240738868713
5550,0.179342746735
5600,0.242842674255
5650,0.193945407867
5700,0.200348854065
5750,0.178983211517
5800,0.0873546600342
5850,0.127385139465
5900,0.296412467957
5950,0.140218734741
6000,0.212989330292
6050,0.125731945038
6100,0.249016284943
6150,0.127098083496
6200,0.116478443146
6250,0.0772547721863
6300,0.17151260376
6350,0.0496582984924
6400,0.0614495277405
6450,0.271609783173
6500,0.180465221405
6550,0.183573722839
6600,0.199042320251
6650,0.094569683075
6700,0.0234951972961
6750,0.628172874451
6800,0.131227016449
6850,0.0664715766907
6900,0.0639200210571
6950,0.0687913894653
7000,0.131618976593
7050,0.213245391846
7100,0.116738796234
7150,0.0295662879944
7200,0.0793190002441
7250,0.245118618011
7300,0.121441364288
7350,0.0727000236511
7400,0.232276439667
7450,0.0643706321716
7500,0.131935119629
7550,0.0753479003906
7600,0.0278239250183
7650,0.024124622345
7700,0.0172219276428
7750,0.0687112808228
7800,0.0874319076538
7850,0.154778957367
7900,0.0839619636536
7950,0.130069255829
8000,0.0297250747681
8050,0.0744132995605
8100,0.0294299125671
8150,0.146983146667
8200,0.0473532676697
8250,0.201134204865
8300,0.0296077728271
8350,0.0803318023682
8400,0.102972507477
8450,0.0629405975342
8500,0.0645642280579
8550,0.0372910499573
8600,0.0648431777954
8650,0.0455703735352
8700,0.108768939972
8750,0.0819654464722
8800,0.0141129493713
8850,0.0568909645081
8900,0.0628423690796
8950,0.0360240936279
9000,0.118430137634
9050,0.0369529724121
9100,0.0430769920349
9150,0.0224604606628
9200,0.0221209526062
9250,0.0606245994568
9300,0.398620605469
9350,0.102504730225
9400,0.110219955444
9450,0.134450912476
9500,0.0124654769897
9550,0.00358963012695
9600,0.0127487182617
9650,0.0200457572937
9700,0.124125480652
9750,0.0632643699646
9800,0.0955805778503
9850,0.0223693847656
9900,0.204358577728
9950,0.0410184860229
10000,0.0370273590088
10050,0.0982775688171
10100,0.00750398635864
10150,0.0508909225464
10200,0.0463280677795
10250,0.00532531738281
10300,0.00819396972656
10350,0.0368027687073
10400,0.00252199172974
10450,0.230628967285
10500,0.0102624893188
10550,0.0423130989075
10600,0.148086071014
10650,0.0361595153809
10700,0.0361495018005
10750,0.226561069489
10800,0.0507550239563
10850,0.129262447357
10900,0.0514388084412
10950,0.00484752655029
11000,0.017472743988
